[졸업프로젝트][추가신청] 2020전기 졸업프로젝트 추가 신청위한 교수님 및 주제 안내 (1),20.02.14,1826,
[졸업식] 2020학년도 전기 학위수여식 안내 - 컴퓨터공학과 학부 졸업생 대상 - (40),20.02.13,1414,
[★★★ 2020학년도 1학기 학사일정 변경 사항 안내 ★★★],20.02.13,1037,
[★★★ 전공 추가 여석 조정에 대한 안내사항 확인 바랍니다 ~ ★★★],20.02.04,3677,
[졸업프로젝트][1차 매칭 완료] 2020전기 졸업프로젝트 교수별. 주제별 신청 현황 (4),20.02.04,3621,
[국가장학] 2020학년도 1학기 국가장학금 2차 신청 매뉴얼 안내,20.02.03,574,
[장학] 2020학년도 제1학기 재학생 교내장학금 신청 기간 안내(영탑·보훈·새터민·외국어성적우수),20.02.03,657,
[★★★2020.2월 졸업대상자 졸업본사정 결과 안내 : 온라인 자가 확인 바랍니다.★★★],20.02.03,1030,
[★★★ 1학기 수강 신청 일정 및 여석 조정 안내 ★★★],20.01.31,1581,
[★★★ 2.3(월)~2.7(금) 사이에 수강신청 반드시 해야 합니다 ★★★],20.01.29,880,
[★★★ 2020학년도 1학기 수강신청관련 교육과정 안내 : 복학생 필독 ★★★],20.01.29,949,
[성적경고자] 지원프로그램 안내 및 학과 방문 상담 안내,20.01.23,501,
[4학년] (1.31. 수정) 2020 전기 졸업논문을 위한 졸업프로젝트신청서 제출 안내 (제출기한 2020.1.31.(금)정오까지) (3),20.01.18,2644,
[★★★ 2019학년도 전기 졸업연기 신청 안내 ★★★],20.01.15,476,
[3 4학년] 2020-1학기 학기제 백마인턴십 운영 안내 (학생신청: 1.14.(화)~1.19.(일)),20.01.13,742,
[전과] 2020학년도 전과 시행계획 및 모집요강 안내 (신청기간: 2020.1.13.(월)~1.15.(수) 18시끼지),20.01.08,353,
[★★★ 2020년도 상반기 ICT 학점연계 해외 인턴십 신청 (1. 10(금) 17시까지 제출) ★★★],20.01.07,510,
[부.복수 전공] CNU 융복합창의전공 신청 안내(2019학년도 2차) 기간:2020.1.13.~1.17.(금) 17시 까지),20.01.07,418,
[졸업식] 2020년 2월 졸업식 관련 사전 안내 -컴퓨터공학과 학사학위 졸업자를 위한 안내-,20.01.06,883,
2020학년도 제1학기 등록금 납부 안내,20.01.03,1192,
[3학년 및 4학년 진입예정자] 컴퓨터공학과 졸업논문을 위한 졸업 프로젝트 신청 "사전 안내" (2),20.01.03,1192,
[졸업논문] 2019학년도 전기 졸업논문 합불 명단 확인 (2020년2월 졸업 대상자),19.12.31,615,
[재입학] 2020학년도 1학기 재입학 시행계획 안내 (신청서 제출: 컴퓨터공학과 1.3.(금)~1.8.(수) 18시),19.12.27,236,
학생 자료 조사 [창업  취업  공인시험 응시 현황] 응답 기간 (~12.24.(월)까지),19.12.18,663,
[★★★ 2019학년도 창업 학생 현황 파악 ★★★],19.12.18,468,
2019-2학기 휴가신청서 제출 최종기한 안내(2019.12.26.(목) 18시까지),19.12.18,389,
[★★★2020학년도 제1학기 예비 수강신청 제도 운영 안내 : 1.28(화)~1.29(수) 이틀간 ★★★],19.12.16,1005,
[★★★2019학년도 2학기 강의 기말평가 실시 안내 ★★★],19.12.13,391,
휴복학 관련 참고사항 안내,19.12.12,791,
[장학] 2019-2학기 교내 성적우수장학금(가산점 제출용) 신청서 제출 안내 (2019.12.16.(월)~2020.1.23.(목)),19.12.12,675,
[교직] 2019학년도 2학기 응급처치 및 심폐소생술 교육이수 결과 제출 안내 (기한: 2019.12.18.(수) 18시까지),19.12.12,271,
[ ★★★ 영어 특별인정 신청자 명단 확인 : 11.21(18시 기준) ★★★],19.11.21,683,
[★★★ 6.7 학기 이수자 학점 이수 상담 안내(11.21(목)~11.26(목)까지 ★★★],19.11.19,431,
2019DevDay 신청 관련 최종 안내,19.11.14,862,
[교직] 2019년도 2학기 교직 적성 및 인성검사 실시를 위한 신청서 접수 안내 (~2019.11.15.(금)까지),19.11.14,235,
SW사업단 특별 장학금의 지도교수님 날인,19.11.13,623,
[입시] 2020학년도 대학원 2차전형 신입생 모집안내,19.11.12,480,
우리학교 ADOBE 프로그램 사용 신청 조사,19.11.11,445,
[★★★ 퍼듀대학 인턴십 선발자 학점인정 신청 제출 서류 안내 : 11.11(월)~11.15(금)★★★],19.11.05,441,
[★★★ 영어특별인정신청(계절학기 글로벌영어 4단계 수강희망자)11.22(금)까지 ★★★],19.10.31,557,
[★★★ 2019학년도 제2학기 강의 중간평가 실시 안내★★★],19.10.30,251,
[등록금] 2019학년도 제2학기 등록금 미납자 3차 추가납부 안내 (2019.10.28.(월) 09:00 ~10.29.(화) 23:00),19.10.24,254,
[교육봉사] 2019학년도 2학기 교육봉사 및 교육봉사활동 확인서 제출 (기한: 2019.10.29.(화)까지),19.10.22,248,
[★★★ 2019 동기 계절학기 전공 과목 설강 안됨 ★★★],19.10.15,483,
[인턴십] 2019학년도 동기 계절제 백마인턴십 운영 안내 (학생신청: 10.22.(화)~10.31.(목)23시),19.10.02,1137,
[졸업논문] 2019학년도 전기 졸업논문 제출 안내 (제출예정 신청-11.8.(금) 까지  졸업논문및심사결과서류-12.16.(월)까지),19.10.02,1474,
[미래설계상담] 2019-2학기 미래설계상담 안내 (2019.10.1.~12.16.(월)까지),19.10.01,557,
[교직] 2020학년도 제1학기 교육실습 신청서 제출 안내 (제출기한: ~2019.10.10.(목) 18시까지),19.09.30,213,
[★★★ 2학기 수강신청 취소 안내 : 10.1(화)~10.7(월) 18시까지 ★★★],19.09.25,235,
[★★ ★졸업 예정자 2학기 영어 능력 2차 신청기간 연장 : 1.31(금) 13시까지 ★★★],19.09.24,1288,
[★★★ 2019학년도 전기(2020년 2월 졸업 예정) 조기 졸업 신청 ★★★],19.09.17,234,
[★★★ 학과 수업관련 문의 821-7456 로 문의하세요 ★★★],19.09.05,359,
[교육과정] 2019학년도 제2학기 교육과정 적용연도 변경 신청 안내 (학과신청기간: 2019.9.23.(월)~9.27.(금)18시),19.09.04,395,
[★★★ 2019 하기 계절 백마인턴십 이수구분 정정완료 ★★★],19.09.03,620,
[★★★ 창업실습I III 교과목 수업 안내 : 수요일 18시30분  인재개발원 마무빌 ★★★],19.09.02,341,
[★★★ 2학기 수강신청 확인 및 변경 ★★★],19.08.29,1143,
[★★★ 2학기 정기휴업에 따른 보충강의 지정일 안내 ★★★],19.08.26,606,
[★★★ 2018학년도 후기 졸업자 명단 안내 (졸업연기 제외) ★★★],19.08.22,465,
[2019.8.29(목)] 공대 캡스톤디자인.졸업작품전 참가팀 선발 확정 안내,19.08.07,597,
[★★★ 2018학년도 입학자 : 기초물리학실험2 이수 면제 알림 ★★★],19.08.05,315,
[성적경고자] 2019학년도 제1학기 성적경고자에 대한 안내,19.08.02,592,
[교내장학] 2019-2학기 재학생 교내장학금(영탑  보훈  새터민  외국어우수) 신청 안내(기한: ~2019.8.7.(수) 17시까지),19.08.01,957,
[졸업논문] (갱신2019.8.16.)2019-2학기(2019후기) 졸업프로젝트 계획서 제출 안내 (기한:2019.9.6.(금)18시까지),19.07.30,1035,
[★★★ 알고리즘 학년별 수강신청 당부 요청 ★★★],19.07.29,890,
[★★★ 1학년 수강 신청 안내 : 2학기 수강신청은 본인이 직접 하세요 ★★★],19.07.25,793,
[★★★ 2학기 학부 수강 신청 일정 안내 : 8.1(목) ~ 8.7(수) ★★★],19.07.24,1046,
[★★★ 2019년 8월 졸업 예정자 : 2018학년도 후기 졸업사정 결과 ★★★],19.07.23,510,
[★★★졸업연기 신청 안내 : 7.22(월) ~7.26 (금) ★★★],19.07.17,213,
[입시] 2019학년도 후기 2차 대학원 입학전형 신입생 모집안내-학석사연계과정 포함,19.07.12,302,
2019 공과대학 캡스톤디자인·졸업작품 경진대회 컴공 선정팀들에게-1차 심사용 포스터 제출 요청(기한 2019.7.31.(수)정오까지),19.07.11,396,
2019학년도 제2학기 휴학 및 복학 신청 안내 (2학기 장학선발을 위한 휴학 자제기간!!! 2019.8.5.(월)~등록금 고지서 확인시 까지),19.07.10,293,
[부.복수 전공] 2019학년도 1차 CNU 융복합창의전공 신청 안내 (신청기간 2019.7.18.(목)~7.24.(수) 18시까지),19.07.09,264,
2019학년도 2학기 등록금 납부 일정 및 안내,19.07.03,730,
[교직] 2019학년도 교직과정 이수 신청 및 예정자 선발 안내 (신청기간: 2019.7.10.(수)~7.12.(금) 18시),19.07.01,213,
[★★★ 19년 2학기 학부 시간표 안내 (7.31일자 수정) ★★★],19.06.28,1389,
[★★★ 8월 졸업예정자만 해당 : 영어 학점 인정 2차 신청 안내 ★★★],19.06.28,290,
[교직] 2019학년도 1학기 응급처치 및 심폐소생술 교육이수 결과 제출 안내 (기한: 2019.6.28.(금)18시까지),19.06.18,131,
[장학] 2019-2학기 교내 성적우수장학금(가산점 제출용) 신청서 (2019.6.17.(월)~2019.7.25.(목) 18시  마감 엄수),19.06.13,618,
[등록금환불] 2019학년도 1학기 장학생 추가선발에 따른 등록금 환불(2차) 안내,19.06.13,310,
[★★★ 2학기 신규 전공 인정과목 스마트팜운영실무 수강신청 수요 조사(6.19(수)까지) ★★★],19.06.12,250,
[졸업논문] 2019-1학기 졸업프로젝트에 대한 산학협력 멘토링 결과보고서 제출 안내 (기한 2019.6.17.(월)까지),19.06.10,325,
[★★★ 1학기 기말 강의 평가 안내 : 6.12(수) ~ 7.3(수) 18시 까지 ★★★],19.06.10,152,
[2019.6.25.(화]까지] 2019-1학기 학생 병가/공결/특별휴가 신청서 제출 기한 안내,19.06.10,139,
[4학년] 2019 공과대학 캡스톤디자인·졸업작품 경진대회 참가 신청 안내 (기한 6.14.(금) 18시까지),19.06.05,324,
[★★★ 1학기 보충 강의 수업 안내 : 6.10(월)  6.11(화) ★★★],19.06.04,154,
[★★★ 하기 계절학기 수강료 추가 납부 안내 ★★★],19.06.04,134,
[★★★2019 하계 수학.물리 프로그램 운영 안내(선착순) ★★★],19.05.29,88,
[교직이수신청 희망학생] (교직과정 이수예정자 선발) 교직 적성 및 인성검사 실시를 위한 신청서 접수 안내 (접수기간:2019.5.31.~6.3.(월)까지),19.05.23,155,
[★★★ 2~4학년 SW사업단 만족도 조사 안내 : 5.31(금)까지 ★★★],19.05.22,127,
★★★ 6  7  8 학기 이상 등록자 교과 이수 안내 및 확인 : 졸업학점 상담(5.22(수)~5.29(수)까지)★★★],19.05.21,222,
[★★★2019학년도 1학기 시험 실시 안내 ★★★],19.05.20,230,
[교직] 2019학년도 1학기 교직 적성 및 인성검사 실시를 위한 신청서 접수 안내 (기한: 2019.5.9.(목)18시까지),19.05.08,164,
[★★★ 19년 1학기 영어 특별 인정 신청 안내 : 졸업예정자만 해당(5.29 까지) ★★★],19.04.29,257,
[★★★ 2019 하기 계절학기 수강신청 안내 : 5.14(화)~ 5.16(목) ★★★],19.04.29,501,
[진로컨설팅] 4.22.(월) 18:30~19:30 진행했던 진로특강 연계  컨설팅 신청 안내 (2019.4.26.(금) 18시까지),19.04.24,186,
[★★★ 1학기 강의 중간 평가 실시 안내 : 4.29(월)~5.3(금) 까지 ★★★],19.04.22,168,
[대학원] 2019학년도 후기 대학원 입학전형 신입생 모집안내( 학석사 연계  석박 통합과정 포함),19.04.19,185,
[오픈랩 공결 확인 안내] 참석자에 한하며  해당 교과목만 인정,19.04.19,120,
[★★★ 정재승 교수 특강 안내 : 5.2(목) 16시~17시 30분 ★★★],19.04.18,207,
[★★★ 4학년 최신컴퓨터특강1 중간고사 시행 안내 : 4.24(수) 20시20분~ ★★★],19.04.16,182,
[3-4학년 재학생 및 휴학생] 2019 하계 백마인턴십 주요 일정 안내 (학생신청: 2019.4.29.(월)~5.7.(화)),19.04.15,823,
★★★ 졸업예비사정 결과 온라인 확인 안내 4.24(수)~4.25(목)까지 ★★★],19.04.15,220,
[졸업논문] 2019-1학기 졸업프로젝트에 대한 산학협력 멘토링 계획서 제출 안내 (기한: 2019.4.19.(금)까지),19.04.10,493,
[졸업논문][4학년] 2018학년도 후기 졸업논문 제출 안내 (제출예정자 확인-4.12.(금) 13시까지  졸업논문및심사결과서류-6.07.(금)까지),19.04.10,314,
[졸업논문] 2019학년도 1학기 현재 진행 중인 졸업프로젝트 주제 목록 확인 요청,19.04.10,433,
[2019.1학기] 캡스톤 재료비 최종 리스트 확인,19.04.10,269,
[3 4 학년] 컴퓨터공학과 대학원 오픈랩 행사 ( 4월 12일(금) 오후 1시 ) 안내,19.04.08,215,
[★★★ 신입생 온라인 설문 조사 추가 실시 안내 : 4.12(금)까지 ★★★],19.04.04,105,
[★★★ 1학기 영어 학점 인정 신청 안내 : 6.3(월)~6.26(수)17시까지 ★★★],19.03.28,284,
[★★★ 1학년 : 설문 조사 안내 희망자에 한함 (3.25(월)~4.12(금) ★★★],19.03.27,137,
[★★★ 2018학년도 후기 조기 졸업 신청 안내 : 4.1(월)9시~ 4.5(금) 18시까지 ★★★],19.03.27,127,
[★★★ 1학기 수강 취소 신청 안내 : 4.1(월) ~ 4.5(금) 18시까지 ★★★],19.03.26,116,
[교직] 2019학년도 1학기 교육봉사 안내 및 확인서 제출 안내 (제출기한: 2019.3.27.(수)까지),19.03.21,157,
[미래설계상담] "기한 수정" 2019-1학기 미래설계상담 안내 (2019.4.1.~6.17.까지),19.03.19,511,
[★★★ 2019 하기 계절학기 운영 안내 : 수요조사(3.20(수)~4.4(목))까지 ★★★],19.03.19,316,
[교육과정] 2019학년도 제1학기 교육과정 적용연도 변경 안내 (신청기한: 2019.3.18.(월)~3.28(목) 18시까지 기간 엄수),19.03.13,230,
[★★★ 학생 휴가 규정 안내 ★★★],19.03.13,418,
[입시] 2019학년도 후기 대학원 입학전형 - 학석사 연계과정 수요조사 안내-03월 13일까지,19.03.13,164,
[★★★ 캡스톤디자인 교과목 지원 설명회 안내 : 3.19(화) 19시~★★★],19.03.12,225,
[★★★ 백마인턴십 및 전공과목 이수구분 정정 완료(교육과정 적용연도 반영)★★★],19.03.11,287,
[★★★ 수강신청 여석 조정 : 3월 8일(금) 오전 10시까지 ★★★,19.03.07,210,
[SW중심대학] 학부생 튜터 선발 안내 (CK-국방ICT는 사업 종료로 튜터 선발하지 않음 ),19.03.07,343,
[★★★ 1학년 수학1(13반) 강의실 변경 안내 ★★★],19.03.07,144,
7459[링크사업단] 종합설계 수강자 -서류 중 물품구매사유서에 따른 재료비 청구할 견적서 받는 방법,19.03.04,1359,
[★★★ 2019학년도 1학기 진로설계2 교과목 수강신청 안내 ★★★],19.02.27,335,
[★★★종합설계1 수강자 대상 : LINC+ 캡스톤디자인 의무 신청 안내 ★★★],19.02.27,664,
[★★★ 4학년(7학기 이상) 졸업 예비사정 안내 : 2.27(수) ~ 3.7(목) ★★★],19.02.26,357,
[★★★ 수강 신청 정원 조정(3/4(월) 09시~) 안내 ★★★],19.02.26,713,
[★★★1학년(신입생) 영어 능력 진단평가 결과 확인 안내 ★★★],19.02.25,194,
[★★★ 실전코딩(3월4일(월) 12시 수업 안내 ★★★],19.02.22,344,
[★★★ 2019학년도 1학기 보충 강의 일정 안내 ★★★],19.02.21,295,
[장학] 2019학년도 1학기 "교내장학생" 선발계획 안내 (학과 신청서제출: 2.13.(수) 18:00까지),19.02.12,640,
[졸업논문] (2019.2.8.(금) 현재) 2019 졸업프로젝트 선발 확정 팀 명단 확인 (2019.2.15.(금) 18시까지),19.02.11,849,
[졸업논문] 추가기간-2019 전기 졸업논문을 위한 졸업프로젝트 신청서 제출 안내 2.15.(금) 18시까지),19.02.11,601,
[★★★ 1~ 4학년 전공 여석 조정 안내 ★★★],19.02.07,1797,
[수강신청] 담당조교 전화번호042-821-7456    종합설계1  미래설계상담 수강신청 안내,19.02.07,693,
!!!!! 휴학 신청 자제 기간 안내 2019.2.7.(목)~2.20.(수)까지 !!!!!,19.02.01,305,
[인재개발원] 2019학년도 1학기 창업현장실습  창업휴학 신청 안내,19.02.01,186,
[장학] 국방ICT사업단 지도교수 추천 장학금 신청 안내 (제출기한: 2018.2.8.(금)까지),19.02.01,332,
[3 4학년] 2019-1학기 학기제 백마인턴십 기업"글로브" 신청 안내 (내일 1.31.(목)까지),19.01.30,259,
[★★★ 2018학년도 전기 졸업예정자 영어능력인정 제출 추가 일정 안내 : 2.15(금) 11시 50분 접수분까지 ★★★],19.01.28,226,
[★★★ 19년 1학기 개설 과목 중 교육과정 변경 사항 안내 ★★★],19.01.24,794,
[★★★ 19년 2월 졸업예정자 졸업 본사정 학과 판정 결과 안내 - 확인 2/1(금) 17시까지 ★★★],19.01.24,467,
[3 4학년] 2019학년도 1학기 학기제 백마인턴십 운영 안내 (학생신청: 1. 23.(수) ~ 2019. 1. 31.(목)),19.01.22,359,
[졸업논문] (update 1.28.(월) 18:00) 2019 전기 졸업논문을 위한 졸업프로젝트 신청서 제출 안내 (1차 기한 종료. 2차 기한: 2.20.(수)까지)),19.01.22,1689,
[★★★ 2019_1학기 수강신청 기본 계획 안내 ★★★],19.01.22,980,
[★★★ 2019년 2월 졸업예정자 : 졸업연기 신청 안내(1.21~1.25(금) 17시까지)★★★],19.01.17,274,
[4학년 진입예정자 및 4학년] 졸업프로젝트 제안 목록은 내일 1.22.(화)로 하루 연기 합니다..양해바랍니다.,19.01.15,777,
[★★★ 2019년 2월 졸업 예정자 : 영어능력인정신청 제출 안내(최종) ★★★],19.01.14,294,
[★★★ 2학기 성적 발표 안내(영어 학점인정 포함 ★★★],19.01.10,400,
[★★★ 글로벌영어 이수 면제 관련 지침 개정 알림 ★★★],19.01.04,536,
2019학년도 제1학기 등록금 납부 안내,19.01.04,641,
[부.복수 전공] 2018학년도 2차 CNU 융복합창의전공 신청 안내 (신청기간: 2019.1.14.(월)~1.18.(금) 18:00까지),19.01.04,208,
2018-2학기 학생휴가 신청 기한 안내 (2018.12.28.(금) 17시까지 시간 엄수),18.12.21,346,
[장학] 2019-1학기 교내 성적우수장학금/국방ICT사업단 장학신청 안내 (제출기간: 2018.12.17.(월)~2019.1.03.18시/1.25.(금)/2.1.(금) 18시 엄수),18.12.15,714,
[전과] 2019학년도 전과 시행계획 및 모집요강 안내 (신청기간: 2019.1.14.(월)~1.16.(수) 18시끼지),18.12.15,251,
[SW중심대학사업]특별장학금 지급 안내(12/7),18.12.12,474,
[★★★2학기 성적 평가 안내 ★★★],18.12.04,459,
[★★★ 2학기 보충 강의 수업 안내 ★★★],18.12.03,215,
2019학년도 전기 대학원 외국인전형 추가모집 사전 안내,18.11.30,100,
[2018동계 백마인턴십 신청 학생 대상] 기업 신청 안내 "(주) 팀엘리시움" (2018.11.24.(토) 정오까지),18.11.23,300,
[★★★ 6 7 학기 등록자 졸업예비사정 실시 안내 : 12.5(수)까지 ★★★],18.11.23,212,
[2018동계 백마인턴십 신청 학생 대상] 기업 신청 안내,18.11.21,343,
[★★★학부 졸업요건 공지 : 2018.3.1일자 개정(18학년도 입학자 및 18학년도 교육과정적용 해당)★★★],18.11.21,542,
[★★★2018학년도 2학기 시험 시행 안내 ★★★],18.11.21,274,
[장학]SW중심대학사업 특별 장학생 선발 현황,18.11.16,764,
[대학원입시] 2019학년도 대학원 2차전형 신입생 모집안내 (~12.11.(화) 18:00 까지),18.11.14,158,
[★★★동기 계절학기 : SCSC전공과목(컴구조 DB) 수강 불가 안내 ★★★],18.11.13,317,
[중요-장학 추가 선발]2018학년도 제2학기 SW중심대학사업 특별 장학생 선발 계획 공고,18.11.12,613,
[교직] 2018학년도 2학기 교직 적성 및 인성검사 실시를 위한 신청서 접수 안내 (기한: 2018.11.12.(월) 18시),18.11.06,178,
[백마인턴십 사전신청자 대상] 백마인턴십 신청 안내 (기업 선매칭 작업 기간: 2018.11.6.~11.15. 예정),18.11.05,457,
[중요-장학]2018학년도 제2학기 SW중심대학사업 특별 장학생 선발 계획 공고,18.11.02,1420,
[★★★2학기 강의 중간평가 실시 안내 : 11.5(월)~11.16(금)까지★★★],18.10.30,203,
[★★★ 19년 2월 졸업 예정자 영어 특별 인정 신청 기간 안내 : 11.23(금)11시까지 신청 ★★★],18.10.30,301,
[3-4학년 재학생 및 휴학생] "변경 안내" 2018 동계 백마인턴십 주요 일정 안내,18.10.25,637,
★★★[2019년 2월 졸업대상자 명단 확인 및 졸업 예비사정 실시 안내 : 10.22(월)~10.25(목)까지]★★★,18.10.18,509,
[★★★2학기 영어 학점 인정 신청 안내 : 학과 제출 기간 안내 ★★★],18.10.08,570,
[★★★ CNU대학생활 조사 참여 안내 ★★★],18.10.05,197,
[4학년] 2018학년도 전기 졸업논문 제출 안내 (제출예정자 확인-10.14.(금)까지  졸업논문및심사결과서류-12.07.(금)까지),18.10.04,849,
[입시] 2019학년도 대학원 1차전형 신입생 모집안내,18.10.04,228,
[교직] 2019학년도 제1학기 교육실습 신청서 제출 안내 (제출기한: 10.10(수)까지),18.10.02,144,
[★★★2학기 수강취소 신청 안내 : 10.8(월)~10.15(월)18시까지 ★★★],18.10.02,162,
[미래설계상담] 2018-2학기 미래설계상담 안내 (2018.10.2.부터 상담 신청 시작),18.09.28,455,
[★★★ 2018학년도 동기 계절학기 웹 및 모바일 수요조사 안내 ★★★],18.09.20,456,
[입학] 2019학년도 전기 대학원 외국인전형 모집요강 및 시행계확 안내,18.09.18,95,
[★★★ 조기 졸업 신청 안내 : 신청 10.1(월)9시~10.5(금)18시까지 ★★★],18.09.17,132,
[★★★19년 2월 졸업예정자 중 교양 42학점 초과이수자 확인 안내 : 9.14(금)~17(월)까지 확인 가능함(기일 엄수) ★★★],18.09.14,280,
[★★★ LINC+ 캡스톤 교과목 전선/전심 인정 과목 안내 ★★★],18.09.04,293,
[★★★ 영어 학점 인정 신청 안내 : 3차(9.14일까지),18.09.03,394,
[★★★ 졸업연기 취소 신청 기간 : 9.3~9.14 ★★★],18.09.03,141,
[★★★ 전공 과목 여석 조정 안내 : 9.4(화) 9시에 일괄 조정 ★★★],18.09.03,554,
[★★★7학기 이상 졸업 예비사정 실시 안내 : 9.3(월)~9.10(월) ★★★],18.08.31,239,
[★★★진로설계2 추가 수강 안내 : 4학년 학생 해당됨 ★★★],18.08.31,251,
[★★★ 2학기 보충 강의 지정일 안내 ★★★],18.08.31,341,
[★★★2학기 수강신청 확인 및 변경 안내(9.3(월)09시~9.10(월)18시),18.08.31,442,
